"","Date.Depth","X0.3","X0.5","X0.7","X0.9","X1.1","X1.4","X1.7","X2","X2.5","X3","X4","X5","X7","X9","X10"
"173",2010-10-02,-1.6,-1.28,-1.06,-0.85,-0.76,-0.49,-0.36,-0.33,-0.52,-0.67,-1.11,-1.48,-2.54,-3.35,-3.61
"174",2010-10-03,-1.26,-1.15,-1.04,-0.9,-0.83,-0.58,-0.45,-0.4,-0.56,-0.68,-1.11,-1.48,-2.53,-3.34,-3.58
"175",2010-10-04,-1.75,-1.28,-1.06,-0.9,-0.84,-0.64,-0.51,-0.45,-0.59,-0.7,-1.11,-1.48,-2.52,-3.33,-3.58
"176",2010-10-05,-1.76,-1.48,-1.27,-1.06,-0.96,-0.72,-0.58,-0.51,-0.62,-0.71,-1.11,-1.47,-2.51,-3.32,-3.58
"177",2010-10-06,-1.44,-1.32,-1.22,-1.08,-1.03,-0.8,-0.66,-0.57,-0.67,-0.74,-1.11,-1.47,-2.51,-3.32,-3.56
"178",2010-10-07,-1.05,-1.03,-1.05,-1,-1.02,-0.84,-0.72,-0.63,-0.71,-0.76,-1.13,-1.46,-2.51,-3.3,-3.55
"179",2010-10-08,-0.79,-0.85,-0.9,-0.91,-0.97,-0.84,-0.75,-0.67,-0.75,-0.79,-1.14,-1.47,-2.49,-3.29,-3.55
"180",2010-10-09,-0.42,-0.58,-0.73,-0.8,-0.91,-0.83,-0.77,-0.71,-0.79,-0.81,-1.15,-1.48,-2.48,-3.29,-3.53
"181",2010-10-10,-0.52,-0.52,-0.62,-0.7,-0.82,-0.8,-0.77,-0.74,-0.82,-0.84,-1.17,-1.48,-2.48,-3.27,-3.52
"182",2010-10-11,-1.5,-0.93,-0.78,-0.73,-0.81,-0.77,-0.76,-0.74,-0.84,-0.86,-1.17,-1.48,-2.47,-3.25,-3.51
"183",2010-10-12,-1.96,-1.5,-1.23,-1.02,-0.97,-0.82,-0.78,-0.76,-0.86,-0.89,-1.18,-1.48,-2.46,-3.25,-3.51
"184",2010-10-13,-2.24,-1.71,-1.42,-1.2,-1.12,-0.93,-0.83,-0.79,-0.88,-0.92,-1.2,-1.48,-2.45,-3.24,-3.49
"185",2010-10-14,-2.34,-1.91,-1.64,-1.39,-1.28,-1.03,-0.9,-0.83,-0.91,-0.93,-1.21,-1.49,-2.45,-3.23,-3.48
"186",2010-10-15,-2.81,-2.18,-1.83,-1.55,-1.42,-1.14,-0.98,-0.88,-0.94,-0.96,-1.23,-1.49,-2.44,-3.21,-3.47
"187",2010-10-16,-3.95,-2.92,-2.31,-1.87,-1.62,-1.27,-1.05,-0.93,-0.98,-0.98,-1.23,-1.5,-2.44,-3.21,-3.47
"188",2010-10-17,-4.04,-3.22,-2.7,-2.25,-1.94,-1.48,-1.16,-1,-1.01,-1,-1.25,-1.5,-2.43,-3.21,-3.45
"189",2010-10-18,-4.8,-3.73,-3.07,-2.54,-2.19,-1.69,-1.31,-1.09,-1.06,-1.03,-1.25,-1.5,-2.43,-3.2,-3.44
"190",2010-10-19,-5.32,-4.29,-3.56,-2.94,-2.49,-1.9,-1.46,-1.2,-1.12,-1.06,-1.28,-1.51,-2.42,-3.19,-3.44
"191",2010-10-20,-5.41,-4.45,-3.79,-3.21,-2.78,-2.1,-1.61,-1.31,-1.18,-1.1,-1.29,-1.51,-2.43,-3.17,-3.43
"192",2010-10-21,-5.32,-4.52,-3.95,-3.4,-2.99,-2.33,-1.8,-1.44,-1.26,-1.15,-1.31,-1.52,-2.41,-3.17,-3.43
"193",2010-10-22,-5.23,-4.54,-4.02,-3.52,-3.13,-2.5,-1.95,-1.56,-1.35,-1.2,-1.33,-1.54,-2.4,-3.17,-3.42
"194",2010-10-23,-4.92,-4.37,-3.97,-3.55,-3.22,-2.62,-2.08,-1.67,-1.43,-1.26,-1.35,-1.54,-2.4,-3.16,-3.41
"195",2010-10-24,-4.91,-4.33,-3.93,-3.54,-3.25,-2.7,-2.18,-1.77,-1.52,-1.32,-1.39,-1.54,-2.4,-3.15,-3.41
"196",2010-10-25,-5,-4.36,-3.95,-3.56,-3.28,-2.76,-2.25,-1.86,-1.6,-1.38,-1.41,-1.57,-2.4,-3.14,-3.4
"197",2010-10-26,-5.67,-4.77,-4.2,-3.72,-3.38,-2.84,-2.34,-1.94,-1.67,-1.44,-1.44,-1.58,-2.4,-3.14,-3.39
"198",2010-10-27,-5.44,-4.93,-4.45,-3.96,-3.57,-2.97,-2.45,-2.03,-1.74,-1.5,-1.48,-1.58,-2.38,-3.12,-3.38
"199",2010-10-28,-5.26,-4.69,-4.31,-3.93,-3.64,-3.08,-2.55,-2.12,-1.82,-1.56,-1.5,-1.61,-2.38,-3.11,-3.38
"200",2010-10-29,-5.46,-4.92,-4.48,-4.05,-3.72,-3.16,-2.65,-2.2,-1.9,-1.63,-1.54,-1.62,-2.38,-3.12,-3.38
"201",2010-10-30,-5.23,-4.72,-4.38,-4.03,-3.76,-3.23,-2.7,-2.29,-1.97,-1.69,-1.58,-1.64,-2.38,-3.12,-3.36
"202",2010-10-31,-6.39,-5.36,-4.72,-4.2,-3.84,-3.29,-2.74,-2.35,-2.04,-1.75,-1.61,-1.65,-2.37,-3.11,-3.35
"203",2010-11-01,-5.95,-5.43,-4.96,-4.46,-4.07,-3.44,-2.86,-2.44,-2.11,-1.81,-1.65,-1.67,-2.37,-3.09,-3.34
"204",2010-11-02,-5.32,-5,-4.72,-4.38,-4.11,-3.54,-2.99,-2.53,-2.19,-1.87,-1.69,-1.7,-2.37,-3.08,-3.34
"205",2010-11-03,-5.57,-5.05,-4.68,-4.34,-4.07,-3.56,-3.06,-2.61,-2.26,-1.94,-1.73,-1.71,-2.37,-3.08,-3.33
"206",2010-11-04,-5.52,-5.08,-4.74,-4.38,-4.12,-3.61,-3.11,-2.67,-2.33,-2,-1.78,-1.74,-2.38,-3.08,-3.32
"207",2010-11-05,-5.67,-5.16,-4.8,-4.45,-4.18,-3.67,-3.18,-2.74,-2.39,-2.06,-1.81,-1.77,-2.37,-3.06,-3.31
"208",2010-11-06,-6.18,-5.48,-5.01,-4.58,-4.28,-3.74,-3.23,-2.8,-2.45,-2.12,-1.86,-1.79,-2.38,-3.05,-3.31
"209",2010-11-07,-6.73,-5.9,-5.33,-4.82,-4.45,-3.86,-3.31,-2.87,-2.52,-2.18,-1.9,-1.82,-2.38,-3.05,-3.31
"210",2010-11-08,-7,-6.16,-5.58,-5.05,-4.65,-4.01,-3.41,-2.95,-2.58,-2.23,-1.94,-1.83,-2.4,-3.04,-3.3
"211",2010-11-09,-6.99,-6.26,-5.72,-5.21,-4.81,-4.16,-3.53,-3.02,-2.65,-2.29,-1.99,-1.86,-2.4,-3.04,-3.3
"212",2010-11-10,-6.93,-6.27,-5.78,-5.3,-4.92,-4.27,-3.64,-3.13,-2.73,-2.35,-2.03,-1.89,-2.4,-3.04,-3.29
"213",2010-11-11,-6.79,-6.22,-5.79,-5.36,-4.99,-4.37,-3.74,-3.22,-2.81,-2.42,-2.07,-1.92,-2.4,-3.04,-3.28
"214",2010-11-12,-6.32,-6.04,-5.73,-5.35,-5.04,-4.43,-3.83,-3.31,-2.89,-2.49,-2.12,-1.96,-2.41,-3.04,-3.28
"215",2010-11-13,-6.09,-5.74,-5.49,-5.21,-4.97,-4.45,-3.89,-3.38,-2.96,-2.55,-2.17,-1.98,-2.4,-3.03,-3.28
"216",2010-11-14,-5.97,-5.73,-5.48,-5.17,-4.94,-4.45,-3.93,-3.44,-3.03,-2.62,-2.21,-2.02,-2.41,-3.02,-3.26
"217",2010-11-15,-5.86,-5.49,-5.28,-5.04,-4.87,-4.42,-3.91,-3.48,-3.08,-2.67,-2.26,-2.04,-2.44,-3.02,-3.25
"218",2010-11-16,-6.07,-5.65,-5.35,-5.07,-4.87,-4.41,-3.94,-3.51,-3.14,-2.73,-2.31,-2.08,-2.44,-3.02,-3.24
"219",2010-11-17,-6.48,-5.87,-5.48,-5.13,-4.89,-4.44,-3.97,-3.55,-3.19,-2.78,-2.35,-2.11,-2.44,-3.02,-3.24
"220",2010-11-18,-7.03,-6.32,-5.81,-5.35,-5.03,-4.5,-4,-3.58,-3.22,-2.83,-2.39,-2.14,-2.44,-3.01,-3.24
"221",2010-11-19,-7.46,-6.58,-6.02,-5.55,-5.19,-4.62,-4.07,-3.64,-3.27,-2.88,-2.44,-2.17,-2.46,-3.01,-3.24
"222",2010-11-20,-8.04,-7.11,-6.45,-5.86,-5.42,-4.77,-4.16,-3.7,-3.32,-2.92,-2.48,-2.2,-2.46,-3.01,-3.24
"223",2010-11-21,-8.82,-7.65,-6.85,-6.17,-5.67,-4.95,-4.28,-3.79,-3.37,-2.97,-2.52,-2.24,-2.48,-3.01,-3.24
"224",2010-11-22,-9.23,-8.12,-7.28,-6.53,-5.97,-5.17,-4.43,-3.88,-3.44,-3.02,-2.56,-2.27,-2.49,-3.01,-3.24
"225",2010-11-23,-8.46,-7.79,-7.24,-6.67,-6.17,-5.36,-4.59,-4,-3.52,-3.08,-2.6,-2.3,-2.49,-3.01,-3.24
"226",2010-11-24,-8.79,-7.86,-7.25,-6.67,-6.22,-5.47,-4.7,-4.1,-3.6,-3.14,-2.64,-2.33,-2.51,-3,-3.23
"227",2010-11-25,-9.54,-8.43,-7.65,-6.96,-6.41,-5.6,-4.82,-4.21,-3.69,-3.2,-2.69,-2.36,-2.52,-3,-3.23
"228",2010-11-26,-9.63,-8.62,-7.9,-7.22,-6.66,-5.8,-4.95,-4.31,-3.77,-3.27,-2.73,-2.39,-2.53,-3,-3.23
"229",2010-11-27,-9.89,-8.83,-8.09,-7.4,-6.83,-5.97,-5.11,-4.44,-3.86,-3.35,-2.78,-2.42,-2.55,-3,-3.23
"230",2010-11-28,-9.78,-8.9,-8.22,-7.56,-7,-6.13,-5.26,-4.56,-3.96,-3.42,-2.83,-2.46,-2.55,-3,-3.21
"231",2010-11-29,-9.81,-8.99,-8.34,-7.7,-7.15,-6.28,-5.38,-4.68,-4.06,-3.5,-2.88,-2.49,-2.57,-3,-3.22
"232",2010-11-30,-9.75,-8.94,-8.35,-7.75,-7.25,-6.41,-5.52,-4.8,-4.16,-3.59,-2.93,-2.52,-2.58,-3,-3.21
"233",2010-12-01,-9.32,-8.75,-8.28,-7.76,-7.28,-6.5,-5.64,-4.92,-4.27,-3.67,-2.99,-2.57,-2.59,-3.01,-3.2
"234",2010-12-02,-9.36,-8.65,-8.17,-7.7,-7.27,-6.54,-5.7,-5.01,-4.36,-3.75,-3.05,-2.6,-2.61,-3,-3.2
"235",2010-12-03,-9.54,-8.74,-8.21,-7.71,-7.3,-6.57,-5.76,-5.09,-4.45,-3.84,-3.11,-2.64,-2.62,-3,-3.21
"236",2010-12-04,-9.7,-8.85,-8.3,-7.78,-7.36,-6.63,-5.84,-5.17,-4.54,-3.92,-3.17,-2.68,-2.63,-3.01,-3.2
"237",2010-12-05,-9.61,-8.93,-8.42,-7.88,-7.45,-6.71,-5.92,-5.25,-4.61,-4,-3.23,-2.72,-2.65,-3,-3.2
"238",2010-12-06,-8.91,-8.63,-8.3,-7.88,-7.5,-6.8,-6.03,-5.34,-4.69,-4.08,-3.29,-2.77,-2.67,-3.02,-3.21
"239",2010-12-07,-8.39,-8.21,-8.01,-7.71,-7.43,-6.81,-6.09,-5.41,-4.77,-4.15,-3.35,-2.82,-2.69,-3.02,-3.21
"240",2010-12-08,-8.07,-7.93,-7.78,-7.53,-7.31,-6.77,-6.11,-5.47,-4.85,-4.22,-3.41,-2.86,-2.7,-3.02,-3.21
"241",2010-12-09,-8.15,-7.8,-7.61,-7.38,-7.19,-6.71,-6.09,-5.5,-4.91,-4.29,-3.47,-2.9,-2.73,-3.02,-3.2
"242",2010-12-10,-8.99,-8.23,-7.8,-7.43,-7.17,-6.66,-6.08,-5.52,-4.96,-4.35,-3.53,-2.95,-2.74,-3.03,-3.2
"243",2010-12-11,-9.13,-8.5,-8.05,-7.62,-7.29,-6.72,-6.11,-5.56,-5.01,-4.41,-3.59,-2.99,-2.75,-3.04,-3.2
"244",2010-12-12,-9.43,-8.66,-8.18,-7.73,-7.39,-6.8,-6.16,-5.59,-5.05,-4.47,-3.65,-3.04,-2.78,-3.04,-3.2
"245",2010-12-13,-10.32,-9.21,-8.53,-7.96,-7.54,-6.88,-6.21,-5.64,-5.1,-4.52,-3.7,-3.08,-2.8,-3.03,-3.19
"246",2010-12-14,-11.11,-9.86,-9.04,-8.33,-7.8,-7.05,-6.29,-5.71,-5.16,-4.57,-3.75,-3.13,-2.82,-3.02,-3.22
"247",2010-12-15,-11.43,-10.22,-9.4,-8.67,-8.09,-7.26,-6.47,-5.8,-5.21,-4.62,-3.8,-3.17,-2.84,-3.04,-3.22
"248",2010-12-16,-12.21,-10.85,-9.89,-9.05,-8.39,-7.48,-6.6,-5.9,-5.28,-4.68,-3.85,-3.21,-2.86,-3.05,-3.22
"249",2010-12-17,-12.2,-11.14,-10.27,-9.44,-8.75,-7.75,-6.77,-6.03,-5.37,-4.75,-3.9,-3.26,-2.88,-3.06,-3.22
"250",2010-12-18,-11.61,-10.88,-10.25,-9.56,-8.95,-7.98,-6.96,-6.17,-5.47,-4.82,-3.96,-3.3,-2.9,-3.05,-3.22
"251",2010-12-19,-11.11,-10.55,-10.06,-9.5,-8.98,-8.1,-7.13,-6.32,-5.58,-4.9,-4.01,-3.35,-2.94,-3.06,-3.22
"252",2010-12-20,-10.62,-10.22,-9.85,-9.39,-8.95,-8.16,-7.25,-6.44,-5.68,-4.99,-4.07,-3.39,-2.95,-3.07,-3.22
"253",2010-12-21,-10.2,-9.91,-9.62,-9.23,-8.87,-8.16,-7.33,-6.53,-5.78,-5.08,-4.13,-3.44,-2.98,-3.08,-3.22
"254",2010-12-22,-9.51,-9.44,-9.3,-9.03,-8.76,-8.12,-7.37,-6.61,-5.87,-5.16,-4.19,-3.49,-3,-3.08,-3.21
"255",2010-12-23,-9.35,-9.17,-9.02,-8.78,-8.57,-8.03,-7.3,-6.64,-5.95,-5.24,-4.26,-3.53,-3.02,-3.09,-3.24
"256",2010-12-24,-9.35,-9.09,-8.91,-8.67,-8.47,-7.96,-7.32,-6.67,-6.01,-5.31,-4.32,-3.58,-3.05,-3.11,-3.24
"257",2010-12-25,-9.69,-9.23,-8.93,-8.63,-8.4,-7.89,-7.29,-6.7,-6.06,-5.37,-4.38,-3.62,-3.08,-3.11,-3.24
"258",2010-12-26,-10.82,-9.75,-9.17,-8.74,-8.44,-7.9,-7.28,-6.7,-6.1,-5.43,-4.44,-3.67,-3.09,-3.11,-3.23
"259",2010-12-27,-12.35,-11.17,-10.22,-9.4,-8.81,-8.04,-7.34,-6.74,-6.13,-5.49,-4.5,-3.72,-3.12,-3.13,-3.24
"260",2010-12-28,-10.87,-10.53,-10.13,-9.61,-9.12,-8.31,-7.5,-6.81,-6.18,-5.53,-4.55,-3.78,-3.15,-3.15,-3.24
"261",2010-12-29,-10.93,-10.3,-9.87,-9.43,-9.07,-8.38,-7.6,-6.9,-6.24,-5.59,-4.61,-3.82,-3.17,-3.14,-3.24
"262",2010-12-30,-10.71,-10.35,-9.96,-9.51,-9.1,-8.41,-7.66,-6.97,-6.31,-5.64,-4.66,-3.87,-3.19,-3.14,-3.24
"263",2010-12-31,-10.84,-10.23,-9.82,-9.42,-9.08,-8.44,-7.72,-7.03,-6.37,-5.7,-4.71,-3.91,-3.22,-3.17,-3.25
"264",2011-01-01,-11.63,-10.82,-10.2,-9.63,-9.19,-8.49,-7.75,-7.07,-6.43,-5.76,-4.76,-3.96,-3.25,-3.17,-3.27
"265",2011-01-02,-11.98,-11.12,-10.48,-9.88,-9.39,-8.62,-7.83,-7.14,-6.49,-5.82,-4.81,-4.01,-3.27,-3.17,-3.27
"266",2011-01-03,-13.28,-11.94,-11.01,-10.23,-9.63,-8.78,-7.93,-7.22,-6.55,-5.87,-4.87,-4.05,-3.3,-3.19,-3.26
"267",2011-01-04,-13.91,-12.65,-11.67,-10.77,-10.04,-9.04,-8.08,-7.32,-6.61,-5.93,-4.92,-4.1,-3.33,-3.19,-3.28
"268",2011-01-05,-13.98,-12.85,-11.94,-11.09,-10.37,-9.32,-8.29,-7.45,-6.7,-5.99,-4.97,-4.14,-3.36,-3.2,-3.29
"269",2011-01-06,-12.66,-12.33,-11.83,-11.17,-10.54,-9.53,-8.5,-7.59,-6.8,-6.07,-5.02,-4.19,-3.38,-3.21,-3.3
"270",2011-01-07,-10.88,-11.05,-11,-10.72,-10.36,-9.56,-8.63,-7.72,-6.9,-6.14,-5.08,-4.23,-3.41,-3.24,-3.31
"271",2011-01-08,-10.58,-10.48,-10.4,-10.21,-10,-9.4,-8.62,-7.8,-7,-6.23,-5.14,-4.28,-3.44,-3.24,-3.31
"272",2011-01-09,-10.69,-10.46,-10.27,-10.01,-9.78,-9.23,-8.54,-7.82,-7.07,-6.31,-5.2,-4.33,-3.48,-3.24,-3.31
"273",2011-01-10,-10.54,-10.26,-10.08,-9.85,-9.64,-9.12,-8.46,-7.81,-7.12,-6.37,-5.25,-4.37,-3.5,-3.27,-3.3
"274",2011-01-11,-11.2,-10.57,-10.18,-9.82,-9.56,-9.03,-8.41,-7.79,-7.15,-6.42,-5.31,-4.42,-3.53,-3.27,-3.33
"275",2011-01-12,-10.94,-10.55,-10.23,-9.88,-9.59,-9.02,-8.4,-7.78,-7.16,-6.46,-5.37,-4.46,-3.55,-3.29,-3.34
"276",2011-01-13,-10.27,-10.16,-10.01,-9.76,-9.53,-9.01,-8.4,-7.78,-7.19,-6.5,-5.42,-4.52,-3.59,-3.31,-3.34
"277",2011-01-14,-10.21,-9.93,-9.77,-9.55,-9.38,-8.93,-8.36,-7.78,-7.2,-6.53,-5.47,-4.56,-3.61,-3.31,-3.34
"278",2011-01-15,-10.37,-10,-9.76,-9.49,-9.3,-8.85,-8.31,-7.78,-7.22,-6.56,-5.51,-4.61,-3.64,-3.32,-3.36
"279",2011-01-16,-10.2,-9.94,-9.73,-9.46,-9.27,-8.82,-8.29,-7.76,-7.23,-6.6,-5.56,-4.65,-3.67,-3.34,-3.38
"280",2011-01-17,-10.15,-9.85,-9.64,-9.39,-9.21,-8.77,-8.25,-7.74,-7.23,-6.61,-5.59,-4.69,-3.7,-3.35,-3.38
"281",2011-01-18,-10.51,-10.05,-9.73,-9.42,-9.2,-8.74,-8.23,-7.74,-7.22,-6.63,-5.63,-4.73,-3.73,-3.37,-3.37
"282",2011-01-19,-11.03,-10.3,-9.87,-9.5,-9.24,-8.75,-8.22,-7.73,-7.23,-6.64,-5.66,-4.77,-3.76,-3.38,-3.39
"283",2011-01-20,-12.89,-11.45,-10.56,-9.89,-9.44,-8.82,-8.21,-7.72,-7.24,-6.64,-5.69,-4.81,-3.78,-3.39,-3.39
"284",2011-01-21,-14.37,-12.65,-11.51,-10.58,-9.91,-9.06,-8.31,-7.76,-7.25,-6.67,-5.73,-4.84,-3.81,-3.41,-3.41
"285",2011-01-22,-14.85,-13.35,-12.23,-11.23,-10.44,-9.42,-8.51,-7.85,-7.28,-6.69,-5.74,-4.88,-3.85,-3.42,-3.42
"286",2011-01-23,-14.59,-13.42,-12.47,-11.57,-10.81,-9.74,-8.75,-7.98,-7.34,-6.72,-5.78,-4.9,-3.87,-3.42,-3.42
"287",2011-01-24,-14.4,-13.35,-12.52,-11.7,-11,-9.96,-8.94,-8.12,-7.42,-6.76,-5.8,-4.94,-3.9,-3.46,-3.42
"288",2011-01-25,-14.32,-13.36,-12.58,-11.81,-11.13,-10.12,-9.1,-8.25,-7.5,-6.82,-5.83,-4.97,-3.93,-3.46,-3.44
"289",2011-01-26,-14.16,-13.26,-12.56,-11.84,-11.21,-10.24,-9.22,-8.37,-7.6,-6.88,-5.87,-5,-3.96,-3.49,-3.46
"290",2011-01-27,-14.2,-13.27,-12.57,-11.88,-11.28,-10.34,-9.33,-8.47,-7.68,-6.95,-5.91,-5.03,-3.99,-3.49,-3.46
"291",2011-01-28,-14.4,-13.45,-12.71,-11.99,-11.38,-10.43,-9.43,-8.57,-7.78,-7.02,-5.95,-5.06,-4.02,-3.5,-3.47
"292",2011-01-29,-13.87,-13.2,-12.63,-12.01,-11.44,-10.53,-9.53,-8.66,-7.86,-7.09,-6,-5.1,-4.04,-3.53,-3.49
"293",2011-01-30,-13.69,-13.04,-12.5,-11.93,-11.41,-10.56,-9.56,-8.75,-7.94,-7.16,-6.05,-5.14,-4.06,-3.53,-3.5
"294",2011-01-31,-13.34,-12.79,-12.34,-11.84,-11.38,-10.57,-9.64,-8.82,-8.01,-7.23,-6.09,-5.18,-4.09,-3.56,-3.5
"295",2011-02-01,-13.83,-12.96,-12.36,-11.8,-11.34,-10.57,-9.67,-8.87,-8.08,-7.29,-6.15,-5.21,-4.12,-3.56,-3.52
"296",2011-02-02,-13.9,-13.2,-12.59,-11.97,-11.45,-10.62,-9.74,-8.93,-8.14,-7.36,-6.19,-5.25,-4.14,-3.58,-3.53
"297",2011-02-03,-13,-12.77,-12.43,-11.96,-11.51,-10.7,-9.81,-8.99,-8.2,-7.42,-6.25,-5.29,-4.17,-3.6,-3.54
"298",2011-02-04,-12.85,-12.43,-12.1,-11.72,-11.37,-10.68,-9.83,-9.04,-8.26,-7.48,-6.3,-5.32,-4.2,-3.62,-3.56
"299",2011-02-05,-12.31,-12.15,-11.93,-11.6,-11.28,-10.63,-9.86,-9.08,-8.31,-7.53,-6.35,-5.38,-4.23,-3.63,-3.57
"300",2011-02-06,-11.99,-11.89,-11.72,-11.44,-11.17,-10.56,-9.85,-9.1,-8.36,-7.59,-6.4,-5.41,-4.25,-3.64,-3.57
"301",2011-02-07,-11.68,-11.61,-11.49,-11.26,-11.04,-10.49,-9.82,-9.1,-8.4,-7.64,-6.45,-5.46,-4.27,-3.67,-3.57
"302",2011-02-08,-11.82,-11.55,-11.36,-11.12,-10.92,-10.41,-9.77,-9.1,-8.43,-7.68,-6.5,-5.5,-4.3,-3.67,-3.6
"303",2011-02-09,-11.88,-11.63,-11.41,-11.12,-10.88,-10.36,-9.74,-9.1,-8.45,-7.72,-6.54,-5.54,-4.34,-3.7,-3.61
"304",2011-02-10,-11.87,-11.6,-11.38,-11.1,-10.86,-10.35,-9.72,-9.1,-8.46,-7.75,-6.59,-5.58,-4.35,-3.7,-3.62
"305",2011-02-11,-11.63,-11.47,-11.31,-11.06,-10.83,-10.32,-9.72,-9.1,-8.49,-7.78,-6.63,-5.62,-4.38,-3.73,-3.64
"306",2011-02-12,-11.69,-11.45,-11.25,-11,-10.79,-10.29,-9.7,-9.1,-8.49,-7.81,-6.67,-5.66,-4.41,-3.74,-3.64
"307",2011-02-13,-11.68,-11.38,-11.17,-10.93,-10.74,-10.25,-9.68,-9.1,-8.52,-7.84,-6.71,-5.7,-4.44,-3.76,-3.65
"308",2011-02-14,-11.51,-11.31,-11.14,-10.9,-10.7,-10.23,-9.66,-9.1,-8.53,-7.85,-6.74,-5.73,-4.47,-3.77,-3.66
"309",2011-02-15,-11.62,-11.23,-11.03,-10.8,-10.63,-10.19,-9.64,-9.09,-8.52,-7.87,-6.77,-5.77,-4.5,-3.79,-3.66
"310",2011-02-16,-12.05,-11.49,-11.15,-10.85,-10.63,-10.14,-9.6,-9.09,-8.54,-7.88,-6.8,-5.8,-4.53,-3.8,-3.69
"311",2011-02-17,-12.32,-11.76,-11.35,-10.96,-10.69,-10.16,-9.6,-9.08,-8.54,-7.91,-6.84,-5.84,-4.54,-3.82,-3.7
"312",2011-02-18,-12.46,-11.86,-11.45,-11.07,-10.77,-10.2,-9.61,-9.09,-8.55,-7.91,-6.87,-5.87,-4.58,-3.83,-3.7
"313",2011-02-19,-12.77,-12.21,-11.73,-11.25,-10.89,-10.28,-9.65,-9.1,-8.56,-7.94,-6.88,-5.91,-4.6,-3.85,-3.72
"314",2011-02-20,-11.41,-11.43,-11.36,-11.14,-10.91,-10.34,-9.71,-9.12,-8.57,-7.95,-6.91,-5.94,-4.63,-3.87,-3.74
"315",2011-02-21,-11.75,-11.32,-11.12,-10.91,-10.73,-10.27,-9.69,-9.13,-8.59,-7.95,-6.94,-5.97,-4.66,-3.89,-3.75
"316",2011-02-22,-12.51,-11.82,-11.39,-11.01,-10.74,-10.23,-9.66,-9.13,-8.59,-7.98,-6.95,-6,-4.69,-3.89,-3.76
"317",2011-02-23,-12.64,-11.95,-11.53,-11.13,-10.83,-10.27,-9.67,-9.13,-8.61,-7.99,-6.97,-6.02,-4.71,-3.92,-3.76
"318",2011-02-24,-12.38,-11.97,-11.61,-11.21,-10.89,-10.32,-9.71,-9.16,-8.63,-8.02,-7,-6.04,-4.73,-3.93,-3.78
"319",2011-02-25,-11.7,-11.54,-11.37,-11.11,-10.87,-10.34,-9.73,-9.18,-8.64,-8.02,-7.02,-6.08,-4.76,-3.95,-3.8
"320",2011-02-26,-10.79,-10.96,-10.98,-10.86,-10.71,-10.27,-9.73,-9.18,-8.64,-8.03,-7.03,-6.09,-4.79,-3.97,-3.81
"321",2011-02-27,-10.7,-10.56,-10.55,-10.49,-10.44,-10.12,-9.64,-9.16,-8.66,-8.06,-7.06,-6.11,-4.81,-3.97,-3.83
"322",2011-02-28,-11.21,-10.76,-10.58,-10.41,-10.3,-9.98,-9.54,-9.11,-8.65,-8.05,-7.08,-6.14,-4.83,-3.99,-3.83
"323",2011-03-01,-12.31,-11.46,-10.96,-10.57,-10.34,-9.93,-9.46,-9.07,-8.62,-8.05,-7.08,-6.17,-4.87,-4.03,-3.84
"324",2011-03-02,-12.1,-11.57,-11.19,-10.8,-10.51,-10,-9.48,-9.06,-8.61,-8.06,-7.12,-6.19,-4.88,-4.03,-3.86
"325",2011-03-03,-12.64,-11.83,-11.32,-10.89,-10.59,-10.06,-9.51,-9.05,-8.59,-8.05,-7.12,-6.21,-4.9,-4.04,-3.87
"326",2011-03-04,-12.89,-12.02,-11.5,-11.04,-10.7,-10.14,-9.54,-9.06,-8.59,-8.05,-7.15,-6.22,-4.93,-4.05,-3.89
"327",2011-03-05,-12.77,-12.22,-11.76,-11.26,-10.88,-10.25,-9.62,-9.1,-8.62,-8.06,-7.15,-6.24,-4.95,-4.08,-3.9
"328",2011-03-06,-11.62,-11.58,-11.44,-11.16,-10.9,-10.33,-9.7,-9.14,-8.64,-8.07,-7.16,-6.27,-4.97,-4.09,-3.91
"329",2011-03-07,-10.71,-10.9,-10.96,-10.85,-10.73,-10.28,-9.72,-9.18,-8.67,-8.1,-7.17,-6.29,-5,-4.11,-3.93
"330",2011-03-08,-10.73,-10.66,-10.65,-10.57,-10.51,-10.15,-9.67,-9.18,-8.68,-8.1,-7.19,-6.29,-5.01,-4.13,-3.94
"331",2011-03-09,-10.97,-10.8,-10.7,-10.54,-10.43,-10.07,-9.62,-9.17,-8.7,-8.13,-7.2,-6.31,-5.04,-4.15,-3.96
"332",2011-03-10,-10.97,-10.82,-10.72,-10.55,-10.42,-10.05,-9.6,-9.15,-8.7,-8.13,-7.23,-6.34,-5.07,-4.16,-3.96
"333",2011-03-11,-10.48,-10.58,-10.61,-10.5,-10.4,-10.05,-9.6,-9.14,-8.7,-8.14,-7.24,-6.36,-5.08,-4.17,-3.97
"334",2011-03-12,-10.17,-10.28,-10.35,-10.31,-10.29,-9.99,-9.57,-9.14,-8.71,-8.16,-7.24,-6.37,-5.1,-4.2,-4
"335",2011-03-13,-10.7,-10.37,-10.27,-10.18,-10.14,-9.88,-9.49,-9.12,-8.7,-8.16,-7.26,-6.38,-5.11,-4.2,-3.99
"336",2011-03-14,-10.45,-10.42,-10.37,-10.24,-10.16,-9.85,-9.47,-9.1,-8.7,-8.17,-7.27,-6.41,-5.14,-4.23,-4.03
